id,sentiment
8556,love
8557,happiness
8558,happiness
8559,neutral
8560,happiness
8561,neutral
8562,neutral
8563,happiness
8564,neutral
8565,happiness
8566,worry
8567,happiness
8568,love
8569,neutral
8570,happiness
8571,neutral
8572,worry
8573,worry
8574,happiness
8575,neutral
8576,happiness
8577,neutral
8578,neutral
8579,neutral
8580,neutral
8581,neutral
8582,neutral
8583,worry
8584,love
8585,neutral
8586,love
8587,happiness
8588,happiness
8589,happiness
8590,neutral
8591,happiness
8592,neutral
8593,worry
8594,worry
8595,happiness
8596,happiness
8597,happiness
8598,neutral
8599,neutral
8600,happiness
8601,happiness
8602,happiness
8603,happiness
8604,worry
8605,neutral
8606,neutral
8607,happiness
8608,happiness
8609,neutral
8610,neutral
8611,happiness
8612,happiness
8613,happiness
8614,worry
8615,worry
8616,neutral
8617,neutral
8618,love
8619,happiness
8620,neutral
8621,happiness
8622,happiness
8623,neutral
8624,neutral
8625,neutral
8626,happiness
8627,happiness
8628,worry
8629,neutral
8630,happiness
8631,neutral
8632,worry
8633,happiness
8634,happiness
8635,happiness
8636,happiness
8637,happiness
8638,happiness
8639,worry
8640,love
8641,happiness
8642,neutral
8643,happiness
8644,happiness
8645,happiness
8646,worry
8647,neutral
8648,happiness
8649,neutral
8650,worry
8651,neutral
8652,neutral
8653,happiness
8654,happiness
8655,happiness
8656,happiness
8657,happiness
8658,happiness
8659,neutral
8660,neutral
8661,worry
8662,sadness
8663,happiness
8664,worry
8665,worry
8666,neutral
8667,neutral
8668,worry
8669,worry
8670,happiness
8671,happiness
8672,neutral
8673,happiness
8674,love
8675,neutral
8676,happiness
8677,happiness
8678,happiness
8679,happiness
8680,neutral
8681,neutral
8682,neutral
8683,happiness
8684,neutral
8685,happiness
8686,happiness
8687,happiness
8688,happiness
8689,worry
8690,happiness
8691,love
8692,worry
8693,worry
8694,neutral
8695,worry
8696,worry
8697,neutral
8698,sadness
8699,worry
8700,worry
8701,worry
8702,neutral
8703,happiness
8704,neutral
8705,happiness
8706,neutral
8707,happiness
8708,happiness
8709,neutral
8710,worry
8711,neutral
8712,happiness
8713,neutral
8714,happiness
8715,happiness
8716,neutral
8717,worry
8718,happiness
8719,happiness
8720,happiness
8721,happiness
8722,neutral
8723,love
8724,happiness
8725,neutral
8726,happiness
8727,happiness
8728,happiness
8729,neutral
8730,neutral
8731,worry
8732,neutral
8733,neutral
8734,neutral
8735,happiness
8736,neutral
8737,neutral
8738,happiness
8739,neutral
8740,neutral
8741,love
8742,neutral
8743,happiness
8744,love
8745,happiness
8746,happiness
8747,happiness
8748,neutral
8749,neutral
8750,worry
8751,worry
8752,worry
8753,neutral
8754,neutral
8755,happiness
8756,happiness
8757,neutral
8758,happiness
8759,worry
8760,neutral
8761,neutral
8762,happiness
8763,love
8764,happiness
8765,happiness
8766,neutral
8767,happiness
8768,worry
8769,worry
8770,worry
8771,happiness
8772,worry
8773,happiness
8774,neutral
8775,neutral
8776,neutral
8777,neutral
8778,neutral
8779,worry
8780,worry
8781,neutral
8782,neutral
8783,worry
8784,happiness
8785,happiness
8786,neutral
8787,neutral
8788,happiness
8789,happiness
8790,happiness
8791,happiness
8792,neutral
8793,worry
8794,happiness
8795,happiness
8796,neutral
8797,happiness
8798,happiness
8799,happiness
8800,happiness
8801,neutral
8802,worry
8803,neutral
8804,worry
8805,neutral
8806,neutral
8807,happiness
8808,happiness
8809,happiness
8810,love
8811,worry
8812,neutral
8813,happiness
8814,happiness
8815,worry
8816,neutral
8817,love
8818,happiness
8819,worry
8820,happiness
8821,love
8822,worry
8823,neutral
8824,neutral
8825,neutral
8826,happiness
8827,happiness
8828,neutral
8829,love
8830,neutral
8831,worry
8832,happiness
8833,happiness
8834,happiness
8835,worry
8836,neutral
8837,love
8838,happiness
8839,neutral
8840,worry
8841,happiness
8842,happiness
8843,happiness
8844,happiness
8845,worry
8846,neutral
8847,happiness
8848,neutral
8849,sadness
8850,neutral
8851,neutral
8852,neutral
8853,happiness
8854,love
8855,neutral
8856,happiness
8857,worry
8858,happiness
8859,happiness
8860,neutral
8861,happiness
8862,neutral
8863,neutral
8864,worry
8865,neutral
8866,happiness
8867,love
8868,happiness
8869,love
8870,happiness
8871,worry
8872,worry
8873,neutral
8874,neutral
8875,happiness
8876,neutral
8877,happiness
8878,neutral
8879,worry
8880,neutral
8881,neutral
8882,worry
8883,neutral
8884,happiness
8885,happiness
8886,happiness
8887,neutral
8888,happiness
8889,neutral
8890,neutral
8891,love
8892,happiness
8893,worry
8894,worry
8895,worry
8896,neutral
8897,happiness
8898,neutral
8899,happiness
8900,worry
8901,love
8902,worry
8903,worry
8904,neutral
8905,worry
8906,happiness
8907,neutral
8908,worry
8909,happiness
8910,neutral
8911,neutral
8912,neutral
8913,happiness
8914,worry
8915,worry
8916,worry
8917,worry
8918,happiness
8919,love
8920,worry
8921,happiness
8922,worry
8923,worry
8924,neutral
8925,neutral
8926,neutral
8927,neutral
8928,love
8929,worry
8930,neutral
8931,neutral
8932,neutral
8933,love
8934,neutral
8935,worry
8936,happiness
8937,happiness
8938,neutral
8939,happiness
8940,happiness
8941,happiness
8942,neutral
8943,happiness
8944,love
8945,love
8946,neutral
8947,neutral
8948,happiness
8949,happiness
8950,happiness
8951,neutral
8952,happiness
8953,worry
8954,happiness
8955,neutral
8956,happiness
8957,neutral
8958,happiness
8959,neutral
8960,worry
8961,neutral
8962,worry
8963,happiness
8964,worry
8965,worry
8966,happiness
8967,happiness
8968,love
8969,happiness
8970,worry
8971,happiness
8972,worry
8973,neutral
8974,worry
8975,neutral
8976,neutral
8977,neutral
8978,worry
8979,neutral
8980,happiness
8981,happiness
8982,neutral
8983,happiness
8984,worry
8985,happiness
8986,happiness
8987,neutral
8988,neutral
8989,neutral
8990,happiness
8991,worry
8992,love
8993,neutral
8994,neutral
8995,worry
8996,happiness
8997,worry
8998,happiness
8999,neutral
9000,happiness
9001,neutral
9002,worry
9003,worry
9004,worry
9005,neutral
9006,happiness
9007,worry
9008,neutral
9009,happiness
9010,happiness
9011,happiness
9012,love
9013,neutral
9014,worry
9015,happiness
9016,neutral
9017,neutral
9018,happiness
9019,neutral
9020,happiness
9021,neutral
9022,happiness
9023,happiness
9024,neutral
9025,neutral
9026,neutral
9027,happiness
9028,neutral
9029,neutral
9030,worry
9031,neutral
9032,worry
9033,happiness
9034,happiness
9035,neutral
9036,worry
9037,neutral
9038,worry
9039,neutral
9040,neutral
9041,neutral
9042,neutral
9043,neutral
9044,neutral
9045,happiness
9046,worry
9047,happiness
9048,worry
9049,worry
9050,neutral
9051,neutral
9052,happiness
9053,love
9054,happiness
9055,neutral
9056,happiness
9057,worry
9058,neutral
9059,happiness
9060,love
9061,happiness
9062,worry
9063,worry
9064,happiness
9065,neutral
9066,neutral
9067,happiness
9068,neutral
9069,love
9070,neutral
9071,neutral
9072,happiness
9073,neutral
9074,worry
9075,neutral
9076,worry
9077,love
9078,happiness
9079,love
9080,neutral
9081,happiness
9082,neutral
9083,neutral
9084,happiness
9085,worry
9086,worry
9087,neutral
9088,happiness
9089,happiness
9090,happiness
9091,worry
9092,love
9093,love
9094,worry
9095,happiness
9096,happiness
9097,worry
9098,happiness
9099,neutral
9100,neutral
9101,neutral
9102,love
9103,happiness
9104,happiness
9105,neutral
9106,neutral
9107,happiness
9108,neutral
9109,happiness
9110,happiness
9111,neutral
9112,happiness
9113,neutral
9114,happiness
9115,worry
9116,happiness
9117,worry
9118,worry
9119,happiness
9120,love
9121,neutral
9122,happiness
9123,neutral
9124,happiness
9125,neutral
9126,worry
9127,worry
9128,worry
9129,happiness
9130,neutral
9131,happiness
9132,happiness
9133,happiness
9134,love
9135,neutral
9136,happiness
9137,happiness
9138,neutral
9139,happiness
9140,worry
9141,happiness
9142,neutral
9143,happiness
9144,love
9145,neutral
9146,happiness
9147,neutral
9148,neutral
9149,happiness
9150,neutral
9151,happiness
9152,happiness
9153,happiness
9154,happiness
9155,happiness
9156,neutral
9157,happiness
9158,happiness
9159,happiness
9160,happiness
9161,happiness
9162,happiness
9163,happiness
9164,worry
9165,neutral
9166,happiness
9167,happiness
9168,neutral
9169,happiness
9170,happiness
9171,worry
9172,worry
9173,neutral
9174,happiness
9175,happiness
9176,worry
9177,neutral
9178,worry
9179,happiness
9180,worry
9181,worry
9182,worry
9183,neutral
9184,happiness
9185,happiness
9186,happiness
9187,worry
9188,neutral
9189,happiness
9190,neutral
9191,happiness
9192,happiness
9193,happiness
9194,happiness
9195,happiness
9196,neutral
9197,happiness
9198,worry
9199,neutral
9200,worry
9201,neutral
9202,neutral
9203,worry
9204,neutral
9205,happiness
9206,happiness
9207,neutral
9208,neutral
9209,neutral
9210,neutral
9211,happiness
9212,happiness
9213,worry
9214,worry
9215,neutral
9216,neutral
9217,neutral
9218,neutral
9219,neutral
9220,love
9221,worry
9222,neutral
9223,happiness
9224,love
9225,happiness
9226,happiness
9227,neutral
9228,happiness
9229,neutral
9230,happiness
9231,happiness
9232,worry
9233,happiness
9234,happiness
9235,happiness
9236,neutral
9237,neutral
9238,neutral
9239,happiness
9240,happiness
9241,neutral
9242,happiness
9243,neutral
9244,worry
9245,happiness
9246,neutral
9247,neutral
9248,neutral
9249,neutral
9250,worry
9251,love
9252,neutral
9253,happiness
9254,neutral
9255,worry
9256,neutral
9257,neutral
9258,worry
9259,happiness
9260,happiness
9261,love
9262,happiness
9263,neutral
9264,happiness
9265,neutral
9266,happiness
9267,worry
9268,happiness
9269,neutral
9270,love
9271,worry
9272,neutral
9273,neutral
9274,worry
9275,worry
9276,worry
9277,happiness
9278,happiness
9279,worry
9280,neutral
9281,happiness
9282,worry
9283,worry
9284,happiness
9285,happiness
9286,love
9287,neutral
9288,happiness
9289,happiness
9290,neutral
9291,neutral
9292,worry
9293,worry
9294,happiness
9295,worry
9296,happiness
9297,happiness
9298,happiness
9299,worry
9300,happiness
9301,neutral
9302,happiness
9303,neutral
9304,happiness
9305,neutral
9306,happiness
9307,happiness
9308,worry
9309,neutral
9310,neutral
9311,neutral
9312,happiness
9313,worry
9314,happiness
9315,happiness
9316,neutral
9317,happiness
9318,love
9319,neutral
9320,happiness
9321,neutral
9322,neutral
9323,neutral
9324,happiness
9325,happiness
9326,neutral
9327,happiness
9328,worry
9329,happiness
9330,happiness
9331,neutral
9332,neutral
9333,neutral
9334,neutral
9335,happiness
9336,happiness
9337,happiness
9338,happiness
9339,happiness
9340,happiness
9341,worry
9342,neutral
9343,neutral
9344,neutral
9345,neutral
9346,happiness
9347,neutral
9348,happiness
9349,love
9350,happiness
9351,happiness
9352,worry
9353,happiness
9354,happiness
9355,happiness
9356,happiness
9357,happiness
9358,happiness
9359,neutral
9360,worry
9361,love
9362,neutral
9363,worry
9364,worry
9365,happiness
9366,happiness
9367,neutral
9368,happiness
9369,neutral
9370,neutral
9371,happiness
9372,happiness
9373,happiness
9374,neutral
9375,happiness
9376,worry
9377,love
9378,worry
9379,worry
9380,worry
9381,neutral
9382,worry
9383,neutral
9384,happiness
9385,happiness
9386,happiness
9387,love
9388,happiness
9389,happiness
9390,love
9391,neutral
9392,happiness
9393,happiness
9394,worry
9395,neutral
9396,neutral
9397,happiness
9398,neutral
9399,happiness
9400,neutral
9401,love
9402,happiness
9403,worry
9404,worry
9405,neutral
9406,worry
9407,neutral
9408,worry
9409,happiness
9410,neutral
9411,sadness
9412,worry
9413,happiness
9414,worry
9415,worry
9416,neutral
9417,worry
9418,worry
9419,sadness
9420,happiness
9421,neutral
9422,love
9423,love
9424,neutral
9425,neutral
9426,neutral
9427,happiness
9428,happiness
9429,worry
9430,happiness
9431,neutral
9432,happiness
9433,happiness
9434,neutral
9435,love
9436,happiness
9437,happiness
9438,worry
9439,happiness
9440,neutral
9441,neutral
9442,neutral
9443,neutral
9444,neutral
9445,neutral
9446,neutral
9447,neutral
9448,happiness
9449,worry
9450,worry
9451,neutral
9452,happiness
9453,love
9454,neutral
9455,happiness
9456,worry
9457,happiness
9458,happiness
9459,neutral
9460,neutral
9461,neutral
9462,love
9463,neutral
9464,neutral
9465,happiness
9466,neutral
9467,neutral
9468,neutral
9469,neutral
9470,happiness
9471,happiness
9472,neutral
9473,neutral
9474,worry
9475,worry
9476,neutral
9477,neutral
9478,neutral
9479,love
9480,happiness
9481,neutral
9482,happiness
9483,worry
9484,sadness
9485,love
9486,happiness
9487,worry
9488,neutral
9489,neutral
9490,neutral
9491,worry
9492,happiness
9493,neutral
9494,worry
9495,neutral
9496,worry
9497,happiness
9498,happiness
9499,happiness
9500,happiness
9501,neutral
9502,worry
9503,happiness
9504,love
9505,happiness
9506,happiness
9507,worry
9508,happiness
9509,happiness
9510,neutral
9511,neutral
9512,happiness
9513,love
9514,happiness
9515,happiness
9516,worry
9517,happiness
9518,love
9519,neutral
9520,neutral
9521,happiness
9522,neutral
9523,worry
9524,neutral
9525,happiness
9526,neutral
9527,worry
9528,happiness
9529,happiness
9530,happiness
9531,happiness
9532,neutral
9533,worry
9534,happiness
9535,happiness
9536,happiness
9537,neutral
9538,happiness
9539,love
9540,happiness
9541,worry
9542,happiness
9543,neutral
9544,neutral
9545,neutral
9546,love
9547,happiness
9548,love
9549,worry
9550,neutral
9551,neutral
9552,neutral
9553,neutral
9554,happiness
9555,happiness
9556,love
9557,happiness
9558,neutral
9559,neutral
9560,neutral
9561,worry
9562,neutral
9563,happiness
9564,worry
9565,happiness
9566,worry
9567,happiness
9568,neutral
9569,happiness
9570,happiness
9571,neutral
9572,happiness
9573,neutral
9574,happiness
9575,neutral
9576,neutral
9577,happiness
9578,neutral
9579,worry
9580,happiness
9581,neutral
9582,worry
9583,love
9584,happiness
9585,happiness
9586,happiness
9587,love
9588,worry
9589,happiness
9590,happiness
9591,happiness
9592,neutral
9593,happiness
9594,worry
9595,worry
9596,worry
9597,happiness
9598,happiness
9599,happiness
9600,neutral
9601,happiness
9602,love
9603,worry
9604,happiness
9605,happiness
9606,neutral
9607,happiness
9608,neutral
9609,happiness
9610,love
9611,love
9612,love
9613,neutral
9614,neutral
9615,worry
9616,happiness
9617,happiness
9618,happiness
9619,worry
9620,happiness
9621,happiness
9622,worry
9623,neutral
9624,neutral
9625,neutral
9626,happiness
9627,happiness
9628,neutral
9629,neutral
9630,neutral
9631,happiness
9632,neutral
9633,worry
9634,happiness
9635,happiness
9636,sadness
9637,neutral
9638,happiness
9639,love
9640,neutral
9641,neutral
9642,happiness
9643,happiness
9644,happiness
9645,worry
9646,neutral
9647,sadness
9648,neutral
9649,happiness
9650,happiness
9651,happiness
9652,neutral
9653,neutral
9654,neutral
9655,happiness
9656,happiness
9657,worry
9658,neutral
9659,happiness
9660,worry
9661,happiness
9662,neutral
9663,love
9664,neutral
9665,happiness
9666,happiness
9667,neutral
9668,worry
9669,neutral
9670,neutral
9671,happiness
9672,worry
9673,happiness
9674,neutral
9675,worry
9676,neutral
9677,happiness
9678,love
9679,happiness
9680,happiness
9681,happiness
9682,sadness
9683,happiness
9684,worry
9685,happiness
9686,neutral
9687,neutral
9688,neutral
9689,happiness
9690,neutral
9691,happiness
9692,worry
9693,worry
9694,neutral
9695,neutral
9696,neutral
9697,worry
9698,neutral
9699,neutral
9700,happiness
9701,happiness
9702,happiness
9703,happiness
9704,neutral
9705,neutral
9706,worry
9707,happiness
9708,neutral
9709,worry
9710,neutral
9711,worry
9712,love
9713,happiness
9714,love
9715,worry
9716,neutral
9717,worry
9718,neutral
9719,happiness
9720,neutral
9721,happiness
9722,happiness
9723,happiness
9724,neutral
9725,worry
9726,worry
9727,happiness
9728,worry
9729,neutral
9730,happiness
9731,happiness
9732,worry
9733,neutral
9734,happiness
9735,neutral
9736,happiness
9737,happiness
9738,happiness
9739,neutral
9740,love
9741,happiness
9742,worry
9743,worry
9744,worry
9745,worry
9746,happiness
9747,neutral
9748,neutral
9749,happiness
9750,happiness
9751,neutral
9752,happiness
9753,neutral
9754,love
9755,neutral
9756,neutral
9757,worry
9758,happiness
9759,neutral
9760,worry
9761,neutral
9762,worry
9763,neutral
9764,neutral
9765,happiness
9766,happiness
9767,happiness
9768,worry
9769,love
9770,neutral
9771,neutral
9772,worry
9773,happiness
9774,happiness
9775,happiness
9776,love
9777,worry
9778,neutral
9779,love
9780,happiness
9781,worry
9782,worry
9783,happiness
9784,love
9785,love
9786,worry
9787,neutral
9788,happiness
9789,neutral
9790,worry
9791,neutral
9792,neutral
9793,happiness
9794,happiness
9795,neutral
9796,worry
9797,happiness
9798,worry
9799,happiness
9800,neutral
9801,happiness
9802,happiness
9803,worry
9804,neutral
9805,happiness
9806,happiness
9807,happiness
9808,worry
9809,worry
9810,worry
9811,worry
9812,worry
9813,neutral
9814,neutral
9815,happiness
9816,worry
9817,happiness
9818,happiness
9819,happiness
9820,worry
9821,neutral
9822,worry
9823,happiness
9824,neutral
9825,worry
9826,happiness
9827,worry
9828,worry
9829,neutral
9830,neutral
9831,neutral
9832,neutral
9833,worry
9834,neutral
9835,worry
9836,happiness
9837,happiness
9838,happiness
9839,neutral
9840,happiness
9841,happiness
9842,worry
9843,neutral
9844,neutral
9845,love
9846,neutral
9847,worry
9848,happiness
9849,neutral
9850,happiness
9851,worry
9852,happiness
9853,neutral
9854,happiness
9855,happiness
9856,neutral
9857,worry
9858,happiness
9859,happiness
9860,happiness
9861,worry
9862,happiness
9863,neutral
9864,neutral
9865,happiness
9866,happiness
9867,happiness
9868,happiness
9869,neutral
9870,love
9871,worry
9872,worry
9873,happiness
9874,worry
9875,neutral
9876,neutral
9877,worry
9878,neutral
9879,happiness
9880,neutral
9881,happiness
9882,worry
9883,happiness
9884,neutral
9885,worry
9886,happiness
9887,worry
9888,neutral
9889,neutral
9890,happiness
9891,neutral
9892,neutral
9893,happiness
9894,neutral
9895,happiness
9896,neutral
9897,neutral
9898,worry
9899,happiness
9900,neutral
9901,neutral
9902,love
9903,worry
9904,worry
9905,worry
9906,neutral
9907,neutral
9908,worry
9909,neutral
9910,neutral
9911,worry
9912,worry
9913,happiness
9914,happiness
9915,neutral
9916,happiness
9917,worry
9918,happiness
9919,happiness
9920,neutral
9921,love
9922,neutral
9923,happiness
9924,happiness
9925,love
9926,happiness
9927,neutral
9928,neutral
9929,worry
9930,happiness
9931,neutral
9932,happiness
9933,happiness
9934,happiness
9935,worry
9936,love
9937,happiness
9938,neutral
9939,worry
9940,worry
9941,happiness
9942,worry
9943,happiness
9944,happiness
9945,happiness
9946,happiness
9947,neutral
9948,happiness
9949,happiness
9950,happiness
9951,happiness
9952,love
9953,happiness
9954,worry
9955,neutral
9956,neutral
9957,neutral
9958,happiness
9959,happiness
9960,worry
9961,worry
9962,happiness
9963,love
9964,happiness
9965,happiness
9966,neutral
9967,happiness
9968,happiness
9969,happiness
9970,happiness
9971,happiness
9972,happiness
9973,worry
9974,neutral
9975,happiness
9976,neutral
9977,neutral
9978,neutral
9979,worry
9980,happiness
9981,worry
9982,happiness
9983,happiness
9984,worry
9985,worry
9986,happiness
9987,worry
9988,worry
9989,happiness
9990,love
9991,worry
9992,neutral
9993,love
9994,neutral
9995,neutral
9996,neutral
9997,love
9998,happiness
9999,happiness
10000,happiness
